chi_w,m2
0.005437978736272101,0.005606195963917925
0.005914322547229509,0.005124525528912617
0.006432392050257744,0.004600866073026634
0.006995842238533463,0.004031619830124349
0.007608648267091837,0.003412921036339588
0.008275133497643805,0.0027406565288007646
0.008999999999999998,0.0020105574431796046
0.009900000000000003,0.0011067031717016751
0.00990909090909091,0.0010975976566519681
0.00991818181818182,0.0010884928256944132
0.009927272727272729,0.0010793886878357323
0.009936363636363637,0.0010702852522820338
0.009945454545454547,0.0010611825284450461
0.009954545454545456,0.001052080525948617
0.009963636363636365,0.0010429792546354521
0.009972727272727274,0.0010338787245741583
0.009981818181818182,0.0010247789460665637
0.009990909090909092,0.0010156799296553512
0.01,0.0010065816861320241
0.005437978736272101,0.0037556109389255015
0.005914322547229509,0.0034346589828869734
0.006432392050257744,0.0030857321540897287
0.006995842238533463,0.0027064349421174615
0.007608648267091837,0.0022941942801023916
0.008275133497643805,0.0018462741650089219
0.008999999999999998,0.0013598389980301587
0.009900000000000003,0.0007576863393239836
0.00990909090909091,0.0007516206430254989
0.00991818181818182,0.0007455554150609332
0.009927272727272729,0.0007394906615963477
0.009936363636363637,0.0007334263889343021
0.009945454545454547,0.0007273626035181284
0.009954545454545456,0.0007212993119363744
0.009963636363636365,0.0007152365209274195
0.009972727272727274,0.0007091742373842984
0.009981818181818182,0.0007031124683597089
0.009990909090909092,0.0006970512210712393
0.01,0.0006909905029068239
0.005437978736272101,0.005542874682442329
0.005914322547229509,0.0050856362455246
0.006432392050257744,0.004588067623542409
0.006995842238533463,0.0040465262294734315
0.007608648267091837,0.0034569859024469996
0.008275133497643805,0.002814943018780607
0.008999999999999998,0.0021152195901461774
0.009900000000000003,0.0012428226653524077
0.00990909090909091,0.0012339772993171653
0.00991818181818182,0.0012251309975053473
0.009927272727272729,0.0012162837475965737
0.009936363636363637,0.0012074355369977134
0.009945454545454547,0.0011985863528343626
0.009954545454545456,0.0011897361819419704
0.009963636363636365,0.001180885010856595
0.009972727272727274,0.0011720328258052915
0.009981818181818182,0.0011631796126960836
0.009990909090909092,0.001154325357107524
0.01,0.0011454700442778138
0.005437978736272101,0.00511738738824584
0.005914322547229509,0.004697362785749171
0.006432392050257744,0.0042399021340502815
0.006995842238533463,0.0037414719232934587
0.007608648267091837,0.003198079805904663
0.008275133497643805,0.0026050948315325686
0.008999999999999998,0.0019568324956868817
0.009900000000000003,0.00114357650216588
0.00990909090909091,0.001135284760064081
0.00991818181818182,0.001126990851599553
0.009927272727272729,0.0011186947482500873
0.009936363636363637,0.0011103964208620501
0.009945454545454547,0.0011020958396306467
