chi_w,m2
1.2724420026317307,0.3140490490060263
0.6841512981830804,0.3075772703359956
1.56666274625238,0.305890667845485
0.922607457596111,0.3112123997120712
0.7957523429506193,0.29968386363588234
1.7276893288188058,0.3070327445649382
1.1398783708996794,0.30261884627704405
-0.03179985566686794,0.295897784283996
0.9725210880162178,0.2780435644117977
1.1875541044341356,0.25515259802755913
2.2658238757498124,0.2277107745553503
0.9840572423269789,0.2083645428882298
-0.304696041771938,0.18365840789469098
1.7197333657147043,0.15608408700292448
2.9618176207595956,0.1292074869029273
2.9799632854684077,0.1046921751347879
1.7965807825874829,0.08107717072516686
3.905701206040827,0.05501087984946209
3.0893282318389477,0.03169509779872339
-0.05419166588428981,0.3078059419746598
0.8339240608041192,0.3014229640269439
0.6616705995344621,0.31092645381406164
1.2110566528852265,0.3020353124420502
-0.03549744154629897,0.2997373101540928
0.9577203661685703,0.31167901475849574
2.1197513953188336,0.30229251727521284
-0.16365072350731769,0.2991840845918514
-0.6251217015736379,0.2781230666381512
0.6903593952516176,0.25126827458683915
0.8610942741511303,0.2263763884048787
1.9125249453425113,0.20668274626440492
2.6920127399402354,0.18070781132854868
2.56469545737641,0.1568376234420879
2.0300477968820507,0.13049363688443288
3.712764310976489,0.10321849060635106
0.9360178116027277,0.08122275625525069
1.9821204449560805,0.05614905227941592
4.100611030241165,0.03189831877014067
1.2457440442035446,0.30926121490633
0.8170545843697474,0.30828880818836524
0.6523757844106415,0.3034665201369554
0.4389658506854688,0.30619834032378057
1.368429848800127,0.29738518977332035
0.23982638014731972,0.30761020591866034
0.8407798479980668,0.3057793974414412
1.5650669448823247,0.3035207642359411
0.9166886070638505,0.28084951775135675
-0.3489481214186152,0.2543458503930979
1.6144825518148505,0.22898731626364174
1.244260621938944,0.20139466505309503
2.238640237904569,0.1811892542171245
3.2961579698314774,0.151501567112329
0.2557013583777019,0.12996151618454282
1.5296487140846937,0.10653799926707898
3.297652212220805,0.08140240365120928
3.82416561734427,0.05677224217761857
4.035709846167158,0.031229948680971332
0.6562990282424255,0.316025547853441
1.0096249569970062,0.31094980769133435
1.548260095732494,0.3106824415275345
0.6336147919458992,0.30636968276046134
0.5401775472650101,0.30583269203232655
0.7234792285708354,0.30801994486730144
0.09170024815041522,0.3097591081148411
0.015385953489612803,0.30290690893062683
-0.5498966116268629,0.27563594471735847
1.519164819385491,0.25768296280475245
-0.861320105180478,0.22898013605790268
1.9798955995979268,0.20576045811453136
1.4682389510683782,0.17769904062280414
2.5490506730132125,0.15669799447294314
3.6895075772282775,0.13062998826971434
2.311286976204082,0.10637372160814443
3.5274518901337806,0.07912762565046784
2.00710563100204,0.05658968678707882
4.053580697555779,0.030705267352854122
-0.11462013083111788,0.3089337801217955
0.6954095766211856,0.30711945599641255
-0.9749136435139545,0.30800291614778696
1.0507356051786516,0.3082848362226644
0.5172999891391727,0.3086440570698988
1.4936601463454942,0.3014579222279599
-0.10474880119638064,0.30726129175246486
1.0668116496172697,0.2800265482919776
-0.26458238515118815,0.2516600054860511
0.9463431471600896,0.22636962212024603
2.801794508171553,0.1985706395916556
1.3050574811745217,0.1818376836335545
1.747522595826059,0.15746325728663013
1.888465003179934,0.13315229884258203
3.8001332460883077,0.10554330693498357
2.4312414667785833,0.08238964567742706
4.381025078885068,0.0563477028311919
5.1029694178865554,0.03122883448167258
1.4546698002110605,0.3090756444530725
-0.03825199803956769,0.3092811943542754
0.768509379784807,0.30967073732511474
1.6567679286452015,0.3087715010140684
1.2179432378137696,0.305922172655967
0.3337822936279715,0.30751251716672845
1.7051768859858738,0.3019755735210267
0.37463720088900176,0.27907783693907345
0.6657462642641816,0.2541743984576018
1.744919332582966,0.23062120928418506
0.38287542660674756,0.20412358733805344
1.9357139357612727,0.1822615868228513
2.6202671736848355,0.1573814359083951
4.09973063124252,0.13074954315767637
3.050795220231919,0.10602918686156479
1.8214574611245475,0.0814989820372473
2.928545188047979,0.055554242339614555
3.082979884428016,0.03160191373121724
1.208860178533533,0.3099764258919707
0.799912487709102,0.3064857901793399
1.2823543953221197,0.30104888058261275
0.4618223304817719,0.3071262422503108
0.6197529249777949,0.3031699719348283
0.621155872584187,0.30631054064821167
0.6611549729782462,0.29822022672918885
0.7053715656440471,0.2978633156980294
1.6067729143136686,0.2844481373565764
0.6117964997662009,0.2553164937038424
0.015498591931829786,0.22598588286867308
1.0182684653270004,0.20106195571762014
2.134251191385265,0.1772166652223118
1.6200280809302738,0.15480797222853032
2.9237968436200523,0.1313418078450789
3.850643257295812,0.105048161486728
1.721389263722421,0.08110793575437646
2.7285737957368714,0.0558440592803645
3.236966397871611,0.03063037529651147
-1.8098922495945586,0.3068702783099261
-0.8615439502991364,0.3062085903060009
1.4309404572115927,0.30884646327898124
0.8499289380573729,0.31811448228711603
1.3599806206887335,0.30478749345467293
1.044734275118902,0.3102240805170166
0.5898324825703476,0.30125008863898006
0.0132031552157863,0.29876192763233894
0.9546358537141719,0.2779703753165059
-0.2779436776238948,0.2512357754087565
2.524127163167128,0.2320031281171357
2.841739971873346,0.20240260646253294
0.6315486066988241,0.1777754775061872
3.284052271200193,0.1554000429883041
3.3814034958749692,0.1300005752157683
2.3988602098394383,0.10453290030032247
2.82794062916251,0.08013627582776481
3.7182091486005535,0.055414907655968446
3.117197641019137,0.031254462814102754
